"Brand","Model","KM Driven","Km/L","Range (Electric)","Gear","Motor Specs","Price","GPS","Trailer Hitch","4WD","Parkingsensor","Cruise Control","Antispin","ESP","El-Sæder","Leather Interior","Glass Roof","Headup Display","Isofix","Klimaanlæg","Regnsensor","Soltag","Sports Package","Seatwarmer","Xenon Lights","Non-Smoker","One-Owner","Service OK","Nysynet","Demo Car","Partly Leather Interior","CVR/Engros","Full Leather","Adaptive Cruise Control","Link","Year","Fuel_Type","Horsepower"
"Renault","Zoe",38000,NA,311,"Automatgear","El

80 kW

109 HK",103900,"Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4621655-brugt-renault-zoe-41-intens",2020,"El",109
"Renault","Twingo",37000,16.3,190,"Automatgear","El

60 kW

82 HK",89900,"No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4767728-brugt-renault-twingo-electric-intens",2021,"El",82
"Renault","Zoe",21900,17.7,385,"Automatgear","El

99 kW

135 HK",127700,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4803203-brugt-renault-zoe-52-intens",2020,"El",135
"Renault","Zoe",63000,17.7,385,"Automatgear","El

99 kW

135 HK",112700,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4782636-brugt-renault-zoe-52-experience",2020,"El",135
"Renault","Zoe",29000,17.7,385,"Automatgear","El

99 kW

135 HK",127700,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes","No","No","https://www.autouncle.dk/da/d/4751199-brugt-renault-zoe-52-experience",2020,"El",135
"Renault","Mégane",7250,NA,450,"Automatgear","El

161 kW

220 HK",261900,"Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","No","Yes","No","Yes","https://www.autouncle.dk/da/d/4820467-brugt-renault-megane-iv-60-techno",2020,"El",220
"Renault","Mégane",12000,NA,433,"Automatgear","El

161 kW

220 HK",279900,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","https://www.autouncle.dk/da/d/4829217-brugt-renault-megane-iv-60-techno",2020,"El",220
"Renault","Zoe",31000,NA,385,"Automatgear","El

79 kW

108 HK",135900,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4800358-brugt-renault-zoe-52-zen",2020,"El",108
"Renault","Mégane",5500,NA,433,"Automatgear","El

161 kW

220 HK",269900,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4824116-brugt-renault-megane-iv-60-techno",2020,"El",220
"Renault","Zoe",27500,17.4,395,"Automatgear","El

79 kW

108 HK",144900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4736395-brugt-renault-zoe-zoe",2020,"El",108
"Renault","Zoe",20500,17.4,395,"Automatgear","El

79 kW

108 HK",144900,"Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4794965-brugt-renault-zoe-zoe",2020,"El",108
"Renault","Zoe",19500,17.4,395,"Automatgear","El

79 kW

108 HK",144900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4736394-brugt-renault-zoe-zoe",2020,"El",108
"Renault","Zoe",31500,17.7,385,"Automatgear","El

100 kW

136 HK",159900,"No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4807256-brugt-renault-zoe-zoe",2020,"El",136
"Renault","Zoe",15000,17.4,395,"Automatgear","El

79 kW

108 HK",129900,"No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4800271-brugt-renault-zoe-x10",2020,"El",108
"Renault","Zoe",31000,17.4,395,"Automatgear","El

79 kW

108 HK",144900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4795919-brugt-renault-zoe-zoe",2020,"El",108
"Renault","Zoe",6500,17.7,385,"Automatgear","El

100 kW

136 HK",159900,"No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4790923-brugt-renault-zoe-zoe",2020,"El",136
"Renault","Zoe",35600,17.7,385,"Automatgear","El

100 kW

136 HK",159900,"No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4787040-brugt-renault-zoe-zoe",2020,"El",136
"Renault","Zoe",39000,17.7,385,"Automatgear","El

100 kW

136 HK",149900,"No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4787034-brugt-renault-zoe-zoe",2020,"El",136
"Renault","Zoe",24500,17.4,395,"Automatgear","El

79 kW

108 HK",144900,"No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4787033-brugt-renault-zoe-zoe",2020,"El",108
"Renault","Zoe",25000,17.7,385,"Automatgear","El

100 kW

136 HK",159900,"No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4785384-brugt-renault-zoe-zoe",2020,"El",136
"Renault","Zoe",20000,17.7,385,"Automatgear","El

100 kW

136 HK",164900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4772862-brugt-renault-zoe-zoe",2020,"El",136
"Renault","Zoe",34500,17.7,385,"Automatgear","El

100 kW

136 HK",159900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4736399-brugt-renault-zoe-zoe",2020,"El",136
"Renault","Zoe",39000,17.4,395,"Automatgear","El

100 kW

136 HK",139900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4711004-brugt-renault-zoe-zoe",2020,"El",136
"Renault","Mégane",29000,NA,433,"Automatgear","El

161 kW

220 HK",259900,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4832285-brugt-renault-megane-iv-60-optimum-charge",2020,"El",220
"Renault","Zoe",39000,NA,311,"Automatgear","El

80 kW

109 HK",103900,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4704826-brugt-renault-zoe-41-intens",2020,"El",109
"Renault","Zoe",41000,NA,311,"Automatgear","El

80 kW

109 HK",103900,"Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4704825-brugt-renault-zoe-41-intens",2020,"El",109
"Renault","Mégane",10000,NA,442,"Automatgear","El

161 kW

220 HK",244780,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4821985-brugt-renault-megane-iv-60-equilibre",2020,"El",220
"Renault","Zoe",17200,NA,385,"Automatgear","El

79 kW

108 HK",139900,"No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4810813-brugt-renault-zoe-52-zen",2020,"El",108
"Renault","Mégane",5000,NA,433,"Automatgear","El

161 kW

220 HK",264900,"Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4805914-brugt-renault-megane-iv-60-techno",2020,"El",220
"Renault","Zoe",31732,17.4,395,"Automatgear","El

79 kW

108 HK",139900,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4820208-brugt-renault-zoe-52-kwh-go-108hk-5d-aut",2020,"El",108
"Renault","Twingo",25000,16.3,190,"Automatgear","El

60 kW

82 HK",89900,"No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4761971-brugt-renault-twingo-electric-intens",2021,"El",82
"Renault","Zoe",9400,17.4,395,"Automatgear","El

79 kW

108 HK",149700,"No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4823283-brugt-renault-zoe-52-go",2020,"El",108
"Renault","Zoe",5400,NA,352,"Automatgear","El

79 kW

108 HK",149700,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4779175-brugt-renault-zoe-52-zen",2020,"El",108
"Renault","Zoe",7800,17.4,395,"Automatgear","El

79 kW

108 HK",149700,"No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4779179-brugt-renault-zoe-52-zen",2020,"El",108
"Renault","Zoe",36000,NA,385,"Automatgear","El

79 kW

108 HK",119700,"No","No","No","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4757625-brugt-renault-zoe-52-life",2020,"El",108
"Renault","Mégane",4100,NA,450,"Automatgear","El

161 kW

220 HK",279900,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4829664-brugt-renault-megane-iv-60-iconic",2020,"El",220
"Renault","Zoe",33000,NA,311,"Automatgear","El

80 kW

109 HK",114800,"Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4723136-brugt-renault-zoe-41-intens",2020,"El",109
"Renault","Zoe",51000,NA,385,"Automatgear","El

79 kW

108 HK",119900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4822714-brugt-renault-zoe-52-intens",2020,"El",108
"Renault","Mégane",26000,NA,433,"Automatgear","El

161 kW

220 HK",259900,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4737150-brugt-renault-megane-iv-60-techno",2020,"El",220
"Renault","Zoe",80000,13.3,403,"Automatgear","El

67 kW

92 HK",84900,"No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4723566-brugt-renault-zoe-41-intens",2020,"El",92
"Renault","Mégane",1500,NA,433,"Automatgear","El

161 kW

220 HK",289900,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","https://www.autouncle.dk/da/d/4713712-brugt-renault-megane-iv-60-optimum-charge",2020,"El",220
"Renault","Mégane",8000,NA,442,"Automatgear","El

161 kW

220 HK",259999,"Yes","No","No","No","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4830584-brugt-renault-megane-iv-60-equilibre",2020,"El",220
"Renault","Mégane",10042,NA,450,"Automatgear","El

161 kW

220 HK",328980,"Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4737122-brugt-renault-megane-iv-60-iconic",2020,"El",220
"Renault","Zoe",10000,17.7,385,"Automatgear","El

100 kW

136 HK",194900,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4812271-brugt-renault-zoe-52-kwh-intens-136hk-5d-aut",2020,"El",136
"Renault","Zoe",2805,17.7,385,"Automatgear","El

100 kW

136 HK",199900,"No","No","No","Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4801516-brugt-renault-zoe-52-kwh-zen-136hk-5d-aut",2020,"El",136
"Renault","Twingo",250,16.3,190,"Automatgear","El

60 kW

82 HK",139900,"Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4819718-brugt-renault-twingo-electric-intens",2020,"El",82
"Renault","Zoe",29500,17.4,395,"Automatgear","El

80 kW

109 HK",189900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4321871-brugt-renault-zoe-zen-r110-52-kwhsporgsmal-fa-hurtigt-svar",2020,"El",109
"Renault","Zoe",15000,17.4,395,"Automatgear","El

80 kW

109 HK",189900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4321813-brugt-renault-zoe-zen-r110-52-kwhsporgsmal-fa-hurtigt-svar",2020,"El",109
"Renault","Kangoo",1000,NA,300,"Automatgear","El

89 kW

122 HK",269900,"No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4799390-ny-renault-kangoo-e-tech-open-sesame-l1-van",2020,"El",122
"Renault","Kangoo",14000,15.2,270,"Automatgear","El

44 kW

60 HK",77700,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4803204-brugt-renault-kangoo-z-e-van",2020,"El",60
"Renault","Kangoo",62000,15.2,270,"Automatgear","El

44 kW

60 HK",84700,"No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4344425-brugt-renault-kangoo-z-e-van",2020,"El",60
"Renault","Kangoo",500,19.2,285,"Automatgear","El

88 kW

120 HK",244900,"No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4813995-ny-renault-kangoo-l1-e-tech-open-sesame-120hk-van-aut",2020,"El",120
"Seat","Mii",28000,NA,251,"Automatgear","El

61 kW

83 HK",113999,"No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4727113-brugt-seat-mii-electric-electric",2020,"El",83
"Seat","Mii",13000,NA,251,"Automatgear","El

61 kW

83 HK",119900,"No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4805069-brugt-seat-mii-electric-electric",2020,"El",83
"Seat","Mii",53000,14.4,259,"Automatgear","El

61 kW

83 HK",109900,"No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4808930-brugt-seat-mii-electric-elektro-motor-82-aut-1-trins-61kw",2021,"El",83
"Seat","Mii",16000,14.4,259,"Automatgear","El

61 kW

83 HK",127900,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4826790-brugt-seat-mii-electric-elektro-motor-82-aut-1-trins-61kw",2020,"El",83
"Seat","Mii",7500,14.4,259,"Automatgear","El

61 kW

83 HK",124900,"No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4829845-brugt-seat-mii-electric-pre",2020,"El",83
"Seat","Mii",41000,14.4,259,"Automatgear","El

61 kW

83 HK",119800,"No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4681144-brugt-seat-mii-electric-electric",2020,"El",83
"Seat","Mii",19000,14.4,259,"Automatgear","El

61 kW

83 HK",119999,"No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4812673-brugt-seat-mii-electric-electric",2020,"El",83
"Seat","Mii",77000,NA,251,"Automatgear","El

61 kW

83 HK",104900,"No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4829542-brugt-seat-mii-electric-electric",2020,"El",83
"Seat","Mii",42000,14.4,259,"Automatgear","El

61 kW

83 HK",114900,"No","No","No","No","Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4812179-brugt-seat-mii-electric-electric",2020,"El",83
"Seat","Mii",19000,14.4,259,"Automatgear","El

61 kW

83 HK",129900,"Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4746420-brugt-seat-mii-electric-electric",2020,"El",83
"Seat","Mii",27000,14.4,259,"Automatgear","El

61 kW

83 HK",119900,"No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4819468-brugt-seat-mii-electric-electric",2020,"El",83
"Seat","Mii",73000,14.4,259,"Automatgear","El

61 kW

83 HK",109900,"No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4830717-brugt-seat-mii-electric-electric",2020,"El",83
