KM Driven,Km/L,Range (Electric),Gear,Price,GPS,Trailer Hitch,4WD,Parkingsensor,Cruise Control,Antispin,ESP,El-SÃ¦der,Leather Interior,Glass Roof,Headup Display,Isofix,KlimaanlÃ¦g,KÃ¸recomputer,Regnsensor,Soltag,Sports Package,Seatwarmer,Xenon Lights,Non-Smoker,One-Owner,Service OK,Nysynet,Demo Car,Partly Leather Interior,CVR/Engros,Full Leather,Adaptive Cruise Control,Link,Year,Brand,Model,Horsepower,Segment,Fuel_Type_Benzin,Fuel_Type_Diesel,Fuel_Type_El,Fuel_Type_Hybrid
115000,21.0,437.0,Automatgear,375000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4524359-brugt-audi-a6-2-0-40-tdi-204-hk-5-dors-s-tronic,2019.0,Audi,A6,204.0,Premium,False,True,False,False
331000,29.0,437.0,Manuelt gear,94999,1,1,0,0,1,0,0,0,0,0,0,0,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4518967-brugt-audi-a4-2-0-tdi,2011.0,Audi,A4,136.0,Economy,False,True,False,False
78300,18.0,437.0,Automatgear,310000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4316428-brugt-audi-a4-2-0,2019.0,Audi,A4,190.0,Premium,True,False,False,False
65000,43.0,437.0,Automatgear,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4377503-brugt-audi-a3-sportback-e-tron,2017.0,Audi,A3,204.0,Mid-Range,False,False,False,True
42231,19.0,437.0,Automatgear,399900,1,0,0,1,1,0,0,0,0,0,0,0,1,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4541868-brugt-audi-a5-sportback-20-40-tfsi-mild-hybrid-advanced-prestige-plus-s-tronic-190hk-5d-7g-aut,2020.0,Audi,A5,190.0,Premium,False,False,False,True
224000,15.0,437.0,Automatgear,179900,1,0,1,1,0,1,1,1,0,0,0,1,1,No,0,0,0,0,0,1,1,0,1,1,1,0,0,1,https://www.autouncle.dk/da/d/4094007-brugt-audi-sq5-3-0-tdi-313-quattro-tiptr-van,2013.0,Audi,SQ5,313.0,Mid-Range,False,True,False,False
247000,8.0,437.0,Manuelt gear,199900,1,0,1,1,1,1,1,1,0,0,0,1,1,No,0,0,0,1,0,1,0,0,0,1,0,0,1,0,https://www.autouncle.dk/da/d/4811086-brugt-audi-s5-4-2-fsi-coupe-quattro,2007.0,Audi,S5,354.0,Mid-Range,True,False,False,False
62000,7.0,437.0,Automatgear,579900,1,0,1,1,1,1,1,1,1,0,0,0,1,No,1,0,0,0,0,0,1,0,0,1,1,0,0,0,https://www.autouncle.dk/da/d/4444468-brugt-audi-r8-spyder-5-2-fsi-quattro-r-tr,2011.0,Audi,R8,525.0,Luxury,True,False,False,False
43000,20.0,437.0,Automatgear,159900,1,0,0,1,1,1,1,0,1,0,0,1,1,No,1,0,0,0,0,0,1,0,1,1,1,0,0,0,https://www.autouncle.dk/da/d/4769914-brugt-audi-a3-sportback-1-4-tfsi-ambition-s-tr,2013.0,Audi,A3,125.0,Mid-Range,True,False,False,False
164000,15.0,437.0,Automatgear,374895,1,0,1,1,0,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/3806611-brugt-audi-a4-tfsi-252-sport-avant-quattro-s-tr,2018.0,Audi,A4,252.0,Premium,True,False,False,False
169000,16.0,437.0,Automatgear,469795,1,0,1,1,0,1,1,0,1,0,1,1,1,No,1,0,0,1,0,0,1,0,0,0,1,0,0,1,https://www.autouncle.dk/da/d/4608417-brugt-audi-a7-sportback-tdi-326-competition-quattro-tiptr,2016.0,Audi,A7,326.0,Luxury,False,True,False,False
60000,49.0,437.0,Automatgear,599900,1,0,1,1,0,1,1,0,1,1,1,1,1,No,1,1,1,0,1,0,1,0,1,1,1,0,0,1,https://www.autouncle.dk/da/d/4807471-brugt-audi-e-tron-55-s-line-sportback-quattro,2020.0,Audi,e-tron,408.0,Luxury,False,False,False,True
38000,43.0,437.0,Automatgear,399900,1,0,1,1,1,1,1,0,0,0,0,1,1,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/3868481-brugt-audi-e-tron-quattro,2020.0,Audi,e-tron,540.0,Premium,False,False,False,True
165000,23.0,437.0,Automatgear,255000,1,0,0,0,1,0,0,0,0,0,0,0,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4818179-brugt-audi-a6-3-0-tdi-218-hk-5-dors-s-tronic,2017.0,Audi,A6,218.0,Mid-Range,False,True,False,False
74000,18.0,437.0,Automatgear,195000,1,1,0,1,0,0,1,0,0,0,0,1,1,No,1,0,0,0,0,1,1,0,1,1,1,0,0,1,https://www.autouncle.dk/da/d/4811645-brugt-audi-a3-e-tron-s-line,2017.0,Audi,A3,204.0,Mid-Range,False,False,False,True
325000,12.0,437.0,Automatgear,59999,1,1,0,1,1,0,0,0,1,0,0,0,1,No,0,0,0,0,0,1,0,0,0,1,0,0,1,0,https://www.autouncle.dk/da/d/4797178-brugt-audi-a6-2-8-fsi-avant-s-tr-aut-gear,2011.0,Audi,A6,190.0,Economy,True,False,False,False
86000,25.0,437.0,Automatgear,194900,1,0,0,1,0,0,1,0,0,0,0,1,1,No,1,0,0,1,0,1,1,0,1,1,1,0,0,1,https://www.autouncle.dk/da/d/4617224-brugt-audi-a3-sportback-e-tron-1-4-e-tron-sport-s-tr-5d,2017.0,Audi,A3,204.0,Mid-Range,True,False,False,False
209000,21.0,437.0,Manuelt gear,159899,1,0,0,0,0,0,0,0,0,0,0,0,1,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4793582-brugt-audi-q5-2-0-tdi-150-hk-5-dors,2014.0,Audi,Q5,148.0,Mid-Range,False,True,False,False
232000,21.0,437.0,Automatgear,219900,0,0,0,0,1,0,0,0,0,0,0,0,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4793581-brugt-audi-a6-3-0-tdi-218-hk-4-dors-s-tronic,2015.0,Audi,A6,215.0,Mid-Range,False,True,False,False
107000,17.0,437.0,Automatgear,56000,1,1,1,1,0,1,0,0,1,1,1,1,0,No,0,1,0,1,0,0,0,0,1,0,1,0,0,1,https://www.autouncle.dk/da/d/4545843-brugt-audi-q7-30-tdi-272-s-line-quattro-tiptr-van-5d,2018.0,Audi,Q7,272.0,Economy,False,True,False,False
45000,11.0,437.0,Automatgear,78000,1,1,1,1,0,1,1,0,1,0,0,1,1,No,1,0,0,1,0,0,1,0,0,0,1,0,0,1,https://www.autouncle.dk/da/d/4101377-brugt-audi-rs4-29-tfsi-avant-quattro-tiptr-5d,2019.0,Audi,RS4,450.0,Economy,True,False,False,False
45000,12.0,437.0,Automatgear,84000,1,1,1,1,0,1,1,0,1,0,0,1,1,No,1,0,0,1,0,0,1,0,0,0,1,0,0,1,https://www.autouncle.dk/da/d/4216967-brugt-audi-rs4-29-tfsi-avant-quattro-tiptr-van-5d,2019.0,Audi,RS4,450.0,Economy,True,False,False,False
77000,17.0,437.0,Automatgear,65000,1,1,1,1,0,1,0,0,0,1,1,1,0,No,0,1,0,1,0,0,0,0,1,0,1,1,0,1,https://www.autouncle.dk/da/d/4545844-brugt-audi-q7-50-tdi-quattro-tiptr-van-5d,2019.0,Audi,Q7,286.0,Economy,False,True,False,False
56000,14.0,437.0,Automatgear,65000,1,0,1,1,0,0,0,0,0,0,0,1,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4626094-brugt-audi-s5-sportback-30-tfsi-quattro-tiptr-5d,2017.0,Audi,S5,354.0,Economy,True,False,False,False
75200,15.0,437.0,Automatgear,100000,1,1,1,1,0,1,0,0,1,1,1,1,1,No,0,1,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4580205-brugt-audi-q8-50-tdi-quattro-tiptr-van-5d,2019.0,Audi,Q8,286.0,Economy,False,True,False,False
72000,12.0,437.0,Automatgear,60000,1,0,1,1,0,1,0,0,1,0,0,1,1,No,0,0,0,1,0,0,0,0,1,0,1,0,0,1,https://www.autouncle.dk/da/d/4783450-brugt-audi-s5-cabriolet-30-tfsi-quattro-tiptr-2d,2018.0,Audi,S5,354.0,Economy,True,False,False,False
96000,25.0,437.0,Manuelt gear,210000,1,1,0,0,1,0,0,0,0,0,0,0,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4759026-brugt-audi-a3-sportback-1-4-tfsi-150-hk-5-dors-s-tronic,2017.0,Audi,A3,148.0,Mid-Range,True,False,False,False
199111,21.0,437.0,Automatgear,549000,0,0,1,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4748290-brugt-audi-q7-3-0-tdi-272-hk-5-dors-quattro-tiptronic,2015.0,Audi,Q7,272.0,Luxury,False,True,False,False
264000,25.0,437.0,Automatgear,28500,0,0,0,0,0,0,0,0,0,0,0,0,1,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4701294-brugt-audi-a3-2-0-2-0-fsi-aut,2004.0,Audi,A3,167.0,Economy,True,False,False,False
158000,25.0,437.0,Automatgear,199800,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4462102-brugt-audi-a5-1-8-s-line,2016.0,Audi,A5,144.0,Mid-Range,True,False,False,False
347000,16.0,437.0,Manuelt gear,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4550022-brugt-audi-a4-cabriolet-2-0-s-line,2007.0,Audi,A4,139.0,Economy,False,True,False,False
266321,20.0,437.0,Automatgear,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4533599-brugt-audi-a4-2-0-tdi-177-hk-5-dors-multitronic,2012.0,Audi,A4,225.0,Economy,False,True,False,False
120000,23.0,437.0,Manuelt gear,179999,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4525524-brugt-audi-a3-2-0-tdi-150-hk-4-dors,2016.0,Audi,A3,148.0,Mid-Range,False,True,False,False
75000,21.0,437.0,Automatgear,495000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4524405-brugt-audi-a6-2-0-stationcar,2019.0,Audi,A6,240.0,Luxury,False,True,False,False
170000,23.0,437.0,Automatgear,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4492976-brugt-audi-a4-2-0-a2deuaf1,2018.0,Audi,A4,148.0,Mid-Range,False,True,False,False
177000,25.0,437.0,Manuelt gear,149500,1,1,0,0,1,0,0,0,0,0,0,0,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4479549-brugt-audi-a3-sportback-2-0-tdi-150-hk-5-dors,2015.0,Audi,A3,148.0,Economy,False,True,False,False
112000,43.0,437.0,Automatgear,440000,0,0,1,0,1,0,0,0,0,0,0,0,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4453786-brugt-audi-e-tron-quattro-55-prestige-night-edition,2019.0,Audi,e-tron,408.0,Premium,False,False,False,True
250000,13.0,437.0,Manuelt gear,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4081000-brugt-audi-a6-2-0,2010.0,Audi,A6,170.0,Economy,True,False,False,False
290000,21.0,437.0,Automatgear,195000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4420718-brugt-audi-a6-2-0-2-0-tdi-aut,2015.0,Audi,A6,188.0,Mid-Range,False,True,False,False
206000,23.0,437.0,Manuelt gear,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4374080-brugt-audi-a3-2-0-tdi,2010.0,Audi,A3,139.0,Economy,False,True,False,False
107000,25.0,437.0,Automatgear,315000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4385511-brugt-audi-a5-2-0-2-0-tfsi-190-hk-140-kw-2-dors-forhjulstraek-s-tronic,2017.0,Audi,A5,190.0,Premium,True,False,False,False
214000,9.0,437.0,Automatgear,109900,0,0,0,0,0,0,0,1,0,0,0,0,1,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4255663-brugt-audi-a6-2-4-tiptronic,1998.0,Audi,A6,165.0,Economy,True,False,False,False
234000,23.0,437.0,Manuelt gear,79000,0,0,0,0,1,1,1,0,0,0,0,0,1,No,0,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4223289-brugt-audi-a3-2-0-tdi,2011.0,Audi,A3,139.0,Economy,False,True,False,False
169000,14.0,437.0,Automatgear,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4179426-brugt-audi-a5-2-0,2011.0,Audi,A5,180.0,Economy,True,False,False,False
244000,21.0,437.0,Automatgear,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4134757-brugt-audi-a6-3-0,2011.0,Audi,A6,202.0,Mid-Range,False,True,False,False
177000,16.0,437.0,Automatgear,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4094821-brugt-audi-a6-2-0,2013.0,Audi,A6,180.0,Mid-Range,True,False,False,False
155000,26.0,437.0,Manuelt gear,79000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4041718-brugt-audi-a1-1-6,2011.0,Audi,A1,105.0,Economy,False,True,False,False
14000,18.0,437.0,Manuelt gear,384900,1,0,0,1,0,1,1,1,0,0,0,1,1,No,1,0,0,1,1,0,0,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/3047037-brugt-audi-q3-35-tfsi-advanced,2019.0,Audi,Q3,150.0,Premium,True,False,False,False
279000,12.0,437.0,Automatgear,89900,1,0,0,1,1,1,1,1,1,0,0,0,1,No,1,0,0,0,0,1,0,0,0,0,0,0,1,0,https://www.autouncle.dk/da/d/3357666-brugt-audi-a6-2-8-fsi-avant-multitr,2009.0,Audi,A6,190.0,Economy,True,False,False,False
210000,23.0,437.0,Manuelt gear,96000,0,0,0,0,1,0,1,0,0,0,0,0,1,No,1,0,0,1,0,1,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/3092667-brugt-audi-a3-2-0-attraction,2012.0,Audi,A3,139.0,Economy,False,True,False,False
127000,12.0,437.0,Manuelt gear,239000,0,0,0,0,0,0,0,0,0,0,0,0,1,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/910039-brugt-audi-tt-1-8-t-180-coupe,1999.0,Audi,TT,180.0,Mid-Range,True,False,False,False
337000,21.0,437.0,Automatgear,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4701296-brugt-audi-a4-2-0-2-0-tdi-aut,2011.0,Audi,A4,160.0,Economy,False,True,False,False
8200,17.0,521.0,Automatgear,459000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4413659-brugt-audi-q4-e-tron-40-s-line,2022.0,Audi,Q4,204.0,Luxury,False,False,True,False
10300,17.0,521.0,Automatgear,449000,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4476891-brugt-audi-q4-e-tron-150kw,2022.0,Audi,Q4,202.0,Premium,False,False,True,False
36500,17.0,521.0,Automatgear,515000,1,0,0,1,0,0,0,0,0,0,1,1,1,No,1,0,1,0,0,0,1,1,0,0,1,1,0,1,https://www.autouncle.dk/da/d/4127114-brugt-audi-q4-e-tron-40-attitude-s-line,2021.0,Audi,Q4,202.0,Luxury,False,False,True,False
214000,17.0,437.0,Automatgear,184900,1,0,1,1,1,1,1,1,1,0,0,1,1,No,1,0,0,0,0,1,0,0,1,0,1,0,1,0,https://www.autouncle.dk/da/d/4768605-brugt-audi-a6-3-0-tdi-245-s-line-avant-quattro-tiptr,2012.0,Audi,A6,245.0,Mid-Range,False,True,False,False
194000,24.0,437.0,Automatgear,174900,1,0,1,1,1,1,1,0,0,0,0,1,1,No,1,0,0,0,0,1,0,0,1,0,1,0,1,0,https://www.autouncle.dk/da/d/4819127-brugt-audi-a4-2-0-tdi-190-sport-avant-s-tr,2016.0,Audi,A4,190.0,Mid-Range,False,True,False,False
144000,22.0,437.0,Automatgear,259900,1,1,0,1,1,1,0,1,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4812770-brugt-audi-a6-3-0-tdi-218-avant-s-tr,2017.0,Audi,A6,218.0,Mid-Range,False,True,False,False
162000,25.0,437.0,Manuelt gear,169900,1,0,0,1,1,1,0,1,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4777913-brugt-audi-a4-2-0-tdi-150-avant,2016.0,Audi,A4,150.0,Mid-Range,False,True,False,False
173000,21.0,437.0,Manuelt gear,129900,1,1,0,1,1,1,1,0,0,0,0,1,1,No,1,0,1,0,0,0,1,0,0,1,0,1,0,0,https://www.autouncle.dk/da/d/4787884-brugt-audi-a3-sportback-2-0-tdi-150-ambiente,2014.0,Audi,A3,150.0,Economy,False,True,False,False
103000,21.0,437.0,Automatgear,209700,0,0,0,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4787907-brugt-audi-a3-sportback-35-tfsi-sport-limited-s-tr,2019.0,Audi,A3,150.0,Mid-Range,True,False,False,False
63000,21.0,437.0,Automatgear,234900,1,1,0,1,1,0,0,0,0,0,0,1,1,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4801683-brugt-audi-q2-35-tfsi-sport-s-tronic,2020.0,Audi,Q2,150.0,Mid-Range,True,False,False,False
6000,81.0,437.0,Automatgear,499900,0,0,1,0,0,0,0,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4428947-brugt-audi-q5-50-tfsi-e-prestige-quattro-s-tronic,2023.0,Audi,Q5,299.0,Luxury,True,False,False,False
5000,31.0,437.0,Automatgear,499900,0,0,1,0,0,0,0,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4576864-brugt-audi-q5-50-tfsi-e-prestige-quattro-s-tronic,2023.0,Audi,Q5,299.0,Luxury,True,False,False,False
7000,36.0,437.0,Automatgear,324900,1,1,1,0,0,0,0,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4461682-brugt-audi-q3-45-tfsi-e-attitude-s-tronic,2022.0,Audi,Q3,245.0,Premium,True,False,False,False
13000,32.0,437.0,Automatgear,507900,1,0,1,1,0,0,0,0,0,0,0,1,1,No,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4514566-brugt-audi-q5-50-tfsi-e-prestige-quattro-s-tronic,2022.0,Audi,Q5,299.0,Luxury,True,False,False,False
132000,18.0,437.0,Manuelt gear,179900,0,0,1,1,0,0,0,0,0,0,0,1,1,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4721520-brugt-audi-a4-2-0-tfsi-190-sport-avant,2017.0,Audi,A4,190.0,Mid-Range,True,False,False,False
13000,30.0,437.0,Automatgear,534900,1,0,1,1,0,0,0,0,0,0,0,1,1,No,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4624565-brugt-audi-q5-50-tfsi-e-prestige-quattro-s-tronic,2023.0,Audi,Q5,299.0,Luxury,True,False,False,False
8000,81.0,437.0,Automatgear,514900,0,1,1,1,0,0,0,0,0,0,0,0,1,No,0,0,0,0,1,0,0,0,0,0,1,0,0,1,https://www.autouncle.dk/da/d/4604178-brugt-audi-q5-50-tfsi-e-prestige-sportback-quattro-s-tronic,2023.0,Audi,Q5,299.0,Luxury,True,False,False,False
12000,29.0,437.0,Automatgear,544900,0,0,1,1,0,0,0,0,0,0,0,0,1,No,0,0,1,0,1,0,0,0,0,0,1,1,0,1,https://www.autouncle.dk/da/d/4813967-brugt-audi-q5-50-tfsi-e-s-line-quattro-s-tronic,2023.0,Audi,Q5,299.0,Luxury,True,False,False,False
5000,36.0,437.0,Automatgear,339900,1,1,1,0,0,0,0,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4545890-brugt-audi-q3-45-tfsi-e-attitude-s-tronic,2023.0,Audi,Q3,245.0,Premium,True,False,False,False
10000,76.0,437.0,Automatgear,334900,1,0,0,1,1,0,0,0,0,0,0,0,1,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4547696-brugt-audi-q3-45-tfsi-e-attitude-s-tronic,2023.0,Audi,Q3,245.0,Premium,True,False,False,False
40500,39.0,437.0,Automatgear,429900,1,0,1,1,0,1,1,1,0,1,0,1,1,No,1,1,0,1,0,0,1,0,0,0,1,1,0,1,https://www.autouncle.dk/da/d/4770388-brugt-audi-e-tron-55-advanced-quattro,2020.0,Audi,e-tron,408.0,Premium,False,False,False,True
126000,18.0,437.0,Manuelt gear,249900,1,0,0,1,0,1,1,1,0,0,0,1,1,No,1,0,0,1,0,1,1,0,1,0,1,0,0,0,https://www.autouncle.dk/da/d/4825806-brugt-audi-a3-cabriolet-2-0-tfsi-190-sport,2016.0,Audi,A3,190.0,Mid-Range,True,False,False,False
67000,23.0,437.0,Automatgear,429900,1,1,0,0,1,0,0,0,0,0,0,0,1,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4578762-brugt-audi-a6-40-tdi-sport-avant-s-tronic,2020.0,Audi,A6,204.0,Premium,False,True,False,False
59000,17.0,437.0,Automatgear,229900,0,1,1,0,1,0,0,0,0,0,0,0,1,No,0,0,0,0,0,1,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4741423-brugt-audi-q3-1-4-tfsi-150-sport-limited-s-tronic,2017.0,Audi,Q3,150.0,Mid-Range,True,False,False,False
35000,19.0,437.0,Automatgear,289900,0,0,0,1,0,0,0,0,0,0,0,1,1,No,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4599223-brugt-audi-q3-35-tfsi-s-tronic,2019.0,Audi,Q3,150.0,Premium,True,False,False,False
78000,43.0,437.0,Automatgear,404900,1,0,1,1,0,0,0,0,0,0,0,0,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4474566-brugt-audi-e-tron-55-prestige-quattro,2020.0,Audi,e-tron,408.0,Premium,False,False,False,True
49000,20.0,437.0,Automatgear,264900,1,1,1,1,1,1,1,0,0,0,0,1,1,No,1,0,0,1,0,1,0,0,1,0,1,0,0,0,https://www.autouncle.dk/da/d/4729566-brugt-audi-a4-2-0-tfsi-190-avant-s-tronic,2016.0,Audi,A4,190.0,Mid-Range,True,False,False,False
3200,36.0,437.0,Automatgear,419900,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4820822-brugt-audi-q3-45-tfsi-e-s-line-s-tronic,2023.0,Audi,Q3,245.0,Premium,True,False,False,False
82000,32.0,437.0,Automatgear,399900,1,0,1,0,1,0,0,0,0,0,0,1,1,No,0,0,0,0,1,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4741420-brugt-audi-q5-50-tfsi-e-prestige-quattro-s-tronic,2021.0,Audi,Q5,299.0,Premium,True,False,False,False
77000,20.0,437.0,Automatgear,299900,1,1,1,1,0,0,0,0,0,0,0,1,1,No,1,0,0,0,1,0,0,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4580126-brugt-audi-a3-cabriolet-1-5-tfsi-150-sport-s-tronic,2018.0,Audi,A3,150.0,Premium,True,False,False,False
84000,23.0,437.0,Automatgear,359900,1,0,0,0,0,0,0,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4472092-brugt-audi-a6-40-tdi-avant-s-tronic,2019.0,Audi,A6,204.0,Premium,False,True,False,False
4000,93.0,437.0,Automatgear,549900,1,0,1,0,0,0,0,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4454050-brugt-audi-a6-50-tfsi-e-sport-prestige-avant-quattro-s-tronic,2023.0,Audi,A6,299.0,Luxury,True,False,False,False
8000,36.0,437.0,Automatgear,379900,1,1,1,0,0,0,0,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,1,1,0,1,https://www.autouncle.dk/da/d/4342464-brugt-audi-q3-45-tfsi-e-s-line-s-tronic,2023.0,Audi,Q3,245.0,Premium,True,False,False,False
28000,45.0,437.0,Automatgear,449900,0,0,1,0,0,1,0,1,0,0,0,1,1,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4816701-brugt-audi-e-tron-55-prestige-quattro,2022.0,Audi,e-tron,408.0,Premium,False,False,False,True
6000,36.0,437.0,Automatgear,409900,0,0,0,1,0,0,0,0,0,0,0,1,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4797981-brugt-audi-q3-45-tfsi-e-s-line-s-tronic,2023.0,Audi,Q3,245.0,Premium,True,False,False,False
15000,43.0,437.0,Automatgear,499900,1,1,1,0,0,0,0,0,0,0,0,1,1,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4633916-brugt-audi-e-tron-55-s-line-quattro,2023.0,Audi,e-tron,408.0,Luxury,False,False,False,True
12000,36.0,437.0,Automatgear,384900,1,0,0,1,0,0,0,0,0,0,0,0,1,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4815307-brugt-audi-q3-45-tfsi-e-attitude-s-tronic,2023.0,Audi,Q3,245.0,Premium,True,False,False,False
